sample_id,trace_id,parent_folder,peak_count,mean_peak_amplitude,max_peak_amplitude,stimulus_capsaicin_100nM_has_peak,stimulus_capsaicin_100nM_max_height,stimulus_capsaicin_100nM_peak_time,stimulus_capsaicin_100nM_gradient_time,stimulus_capsaicin_100nM_max_gradient,stimulus_KCl_50mM_has_peak,stimulus_KCl_50mM_max_height,stimulus_KCl_50mM_peak_time,stimulus_KCl_50mM_gradient_time,stimulus_KCl_50mM_max_gradient,stimulus_KCl_75mM_has_peak,stimulus_KCl_75mM_max_height,stimulus_KCl_75mM_peak_time,stimulus_KCl_75mM_gradient_time,stimulus_KCl_75mM_max_gradient,sample_corr_global,stimulus_corr_capsaicin_100nM,stimulus_corr_KCl_50mM,stimulus_corr_KCl_75mM,group
5th_B3,5th_B3_5,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,3,3.9470909189343124,5.880021988169393,True,3.927461044153218,102.14795704085917,102.02795944081117,0.10723107714593581,False,,,,,True,2.033789724480326,300.8939821203576,299.81400371992555,0.061038810498910336,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_6,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,4,3.4349912344130518,7.151731320270244,True,7.151731320270244,102.26795464090718,101.99796004079917,0.42761604858106117,True,4.795940528882026,200.06599868002638,199.25601487970238,0.4170285785576035,True,1.3922138979881133,301.82396352072954,301.82396352072954,0.27127936745284026,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_7,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_8,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_9,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_10,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_11,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,5,2.825113971988764,6.0022107477562345,True,2.631349840677161,99.3880122397552,99.3880122397552,0.2046634717113454,True,6.0022107477562345,201.38597228055437,200.4859902801944,0.4586589236754535,True,4.615614813912007,301.5839683206336,300.2939941201176,0.048194367466274125,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_12,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,3,3.40473869919432,6.767663125881374,True,3.071620792853238,102.56794864102717,99.4180116397672,0.11134996557250931,True,6.767663125881374,200.45599088018238,200.30599388012237,0.12994900425572734,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
1st_B1,1st_B1_0,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,7,2.0620246717053172,7.754093841998257,True,7.754093841998257,102.29795404091917,101.03797924041518,0.5311713102179255,True,1.4153486257157362,200.60598788024237,199.3760124797504,0.6493466078271721,True,4.448963947243743,304.4939101217975,302.21395572088556,0.8561213212489902,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
1st_B1,1st_B1_1,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
